order_id,order_date,customer_id,product,category,region,channel,quantity,unit_price,unit_cost,discount_pct,gross_revenue,discount_amount,net_revenue,total_cost,profit,margin_pct,order_month
ORD101651,2024-06-11,CUST1059,Wireless Headphones,Electronics,Center,Retail,1,160.25,115.52,0,160.25,0.0,160.25,115.52,44.73,27.91,2024-06
ORD101652,2025-05-05,CUST1021,Laptop Pro 14,Electronics,Center,Online,1,410.39,241.37,15,410.39,61.56,348.83,241.37,107.46,30.81,2025-05
ORD101653,2025-10-11,CUST1343,Standing Desk,Furniture,South,Retail,1,466.36,313.89,10,466.36,46.64,419.72,313.89,105.83,25.22,2025-10
ORD101654,2024-02-11,CUST1102,Pen Set,Stationery,North,Wholesale,1,13.03,8.77,0,13.03,0.0,13.03,8.77,4.26,32.69,2024-02
ORD101655,2025-06-05,CUST1460,Monitor 27,Electronics,Center,Online,2,296.2,163.45,5,592.4,29.62,562.78,326.9,235.88,41.91,2025-06
ORD101656,2025-01-18,CUST1261,Standing Desk,Furniture,North,Online,1,144.9,101.71,0,144.9,0.0,144.9,101.71,43.19,29.81,2025-01
ORD101657,2024-05-02,CUST1333,Wireless Headphones,Electronics,South,Online,2,712.67,564.39,10,1425.34,142.53,1282.81,1128.78,154.03,12.01,2024-05
ORD101658,2024-04-25,CUST1021,Standing Desk,Furniture,Center,Retail,4,453.4,348.46,0,1813.6,0.0,1813.6,1393.84,419.76,23.15,2024-04
ORD101659,2025-12-07,CUST1345,Smartphone X,Electronics,Center,Retail,4,1241.36,794.76,0,4965.44,0.0,4965.44,3179.04,1786.4,35.98,2025-12
ORD101660,2024-09-15,CUST1111,Notebook Pack,Stationery,North,Wholesale,1,5.43,4.11,15,5.43,0.81,4.62,4.11,0.51,10.95,2024-09
ORD101661,2025-02-01,CUST1368,Office Chair,Furniture,Center,Retail,2,252.73,186.63,15,505.46,75.82,429.64,373.26,56.38,13.12,2025-02
ORD101662,2025-11-14,CUST1438,Smartphone X,Electronics,North,Online,1,232.31,127.79,0,232.31,0.0,232.31,127.79,104.52,44.99,2025-11
ORD101663,2024-10-07,CUST1476,Laptop Pro 14,Electronics,North,Online,1,621.62,430.18,0,621.62,0.0,621.62,430.18,191.44,30.8,2024-10
ORD101664,2024-07-14,CUST1497,Standing Desk,Furniture,North,Online,3,242.51,150.35,10,727.53,72.75,654.78,451.05,203.73,31.11,2024-07
ORD101665,2024-05-02,CUST1154,Monitor 27,Electronics,North,Wholesale,1,1400.78,1081.18,10,1400.78,140.08,1260.7,1081.18,179.52,14.24,2024-05
ORD101666,2025-11-29,CUST1405,Laptop Pro 14,Electronics,South,Online,4,1403.5,833.18,0,5614.0,0.0,5614.0,3332.72,2281.28,40.64,2025-11
ORD101667,2025-08-16,CUST1355,Notebook Pack,Stationery,South,Online,1,5.79,4.0,0,5.79,0.0,5.79,4.0,1.79,30.92,2025-08
ORD101668,2025-02-11,CUST1347,Standing Desk,Furniture,Islands,Retail,1,313.53,237.53,0,313.53,0.0,313.53,237.53,76.0,24.24,2025-02
ORD101669,2024-02-15,CUST1336,Laptop Air 13,Electronics,North,Online,5,1324.45,963.5,10,6622.25,662.23,5960.02,4817.5,1142.52,19.17,2024-02
ORD101670,2025-11-18,CUST1139,Smartphone X,Electronics,South,Retail,1,716.14,394.23,10,716.14,71.61,644.53,394.23,250.3,38.83,2025-11
ORD101671,2025-03-21,CUST1286,Backpack,Accessories,Center,Retail,2,35.47,27.03,0,70.94,0.0,70.94,54.06,16.88,23.79,2025-03
ORD101672,2025-04-12,CUST1420,Desk Lamp,Furniture,Center,Online,2,242.76,188.25,10,485.52,48.55,436.97,376.5,60.47,13.84,2025-04
ORD101673,2025-10-16,CUST1177,Standing Desk,Furniture,North,Retail,1,259.01,172.73,0,259.01,0.0,259.01,172.73,86.28,33.31,2025-10
ORD101674,2025-05-21,CUST1345,Notebook Pack,Stationery,North,Wholesale,2,38.65,22.09,0,77.3,0.0,77.3,44.18,33.12,42.85,2025-05
ORD101675,2025-10-22,CUST1238,Desk Lamp,Furniture,Center,Wholesale,3,521.23,308.08,0,1563.69,0.0,1563.69,924.24,639.45,40.89,2025-10
ORD101676,2025-10-02,CUST1074,Pen Set,Stationery,Center,Wholesale,1,27.14,19.98,15,27.14,4.07,23.07,19.98,3.09,13.39,2025-10
ORD101677,2024-07-29,CUST1422,Backpack,Accessories,Center,Online,2,100.58,77.46,20,201.16,40.23,160.93,154.92,6.01,3.73,2024-07
ORD101678,2025-08-12,CUST1002,Wireless Headphones,Electronics,South,Online,5,1023.78,605.23,0,5118.9,0.0,5118.9,3026.15,2092.75,40.88,2025-08
ORD101679,2024-04-29,CUST1166,Backpack,Accessories,South,Online,4,51.07,40.05,5,204.28,10.21,194.07,160.2,33.87,17.45,2024-04
ORD101680,2024-12-25,CUST1383,Standing Desk,Furniture,North,Retail,3,593.13,359.71,5,1779.39,88.97,1690.42,1079.13,611.29,36.16,2024-12
ORD101681,2024-07-11,CUST1366,Laptop Pro 14,Electronics,Islands,Retail,4,1456.38,1092.26,5,5825.52,291.28,5534.24,4369.04,1165.2,21.05,2024-07
ORD101682,2024-11-09,CUST1123,Standing Desk,Furniture,North,Online,1,149.27,105.92,20,149.27,29.85,119.42,105.92,13.5,11.3,2024-11
ORD101683,2024-10-29,CUST1061,Smartphone X,Electronics,Islands,Online,1,1182.02,671.19,0,1182.02,0.0,1182.02,671.19,510.83,43.22,2024-10
ORD101684,2025-01-01,CUST1338,Standing Desk,Furniture,North,Retail,1,370.61,235.63,0,370.61,0.0,370.61,235.63,134.98,36.42,2025-01
ORD101685,2025-05-04,CUST1325,Pen Set,Stationery,Center,Online,2,28.77,22.85,5,57.54,2.88,54.66,45.7,8.96,16.4,2025-05
ORD101686,2025-04-29,CUST1440,Standing Desk,Furniture,South,Wholesale,3,468.78,307.37,5,1406.34,70.32,1336.02,922.11,413.91,30.98,2025-04
ORD101687,2025-12-02,CUST1251,Laptop Pro 14,Electronics,North,Online,2,1447.13,1070.53,0,2894.26,0.0,2894.26,2141.06,753.2,26.02,2025-12
ORD101688,2024-09-08,CUST1370,Backpack,Accessories,Center,Online,3,20.34,13.12,0,61.02,0.0,61.02,39.36,21.66,35.5,2024-09
ORD101689,2024-11-26,CUST1158,Notebook Pack,Stationery,North,Online,3,34.91,21.09,0,104.73,0.0,104.73,63.27,41.46,39.59,2024-11
ORD101690,2025-11-22,CUST1399,Laptop Pro 14,Electronics,South,Online,5,711.09,480.35,5,3555.45,177.77,3377.68,2401.75,975.93,28.89,2025-11
ORD101691,2025-07-02,CUST1334,Backpack,Accessories,Islands,Online,1,74.42,53.92,5,74.42,3.72,70.7,53.92,16.78,23.73,2025-07
ORD101692,2024-06-15,CUST1020,Wireless Headphones,Electronics,North,Online,3,685.96,495.06,20,2057.88,411.58,1646.3,1485.18,161.12,9.79,2024-06
ORD101693,2024-09-12,CUST1002,Standing Desk,Furniture,North,Online,3,489.88,380.32,10,1469.64,146.96,1322.68,1140.96,181.72,13.74,2024-09
ORD101694,2024-12-14,CUST1443,Water Bottle,Accessories,Islands,Online,2,64.27,46.82,10,128.54,12.85,115.69,93.64,22.05,19.06,2024-12
ORD101695,2024-06-17,CUST1071,Monitor 27,Electronics,Center,Retail,3,1424.27,983.73,0,4272.81,0.0,4272.81,2951.19,1321.62,30.93,2024-06
ORD101696,2024-01-22,CUST1362,Notebook Pack,Stationery,North,Online,4,17.89,12.27,0,71.56,0.0,71.56,49.08,22.48,31.41,2024-01
ORD101697,2025-12-19,CUST1216,Laptop Air 13,Electronics,Center,Wholesale,1,453.14,356.7,0,453.14,0.0,453.14,356.7,96.44,21.28,2025-12
ORD101698,2024-05-20,CUST1061,Laptop Pro 14,Electronics,Islands,Online,1,890.0,637.38,0,890.0,0.0,890.0,637.38,252.62,28.38,2024-05
ORD101699,2024-09-26,CUST1244,Laptop Air 13,Electronics,North,Online,5,1011.89,703.8,0,5059.45,0.0,5059.45,3519.0,1540.45,30.45,2024-09
ORD101700,2024-11-03,CUST1068,Backpack,Accessories,North,Retail,3,11.23,6.34,10,33.69,3.37,30.32,19.02,11.3,37.27,2024-11
ORD101701,2025-08-22,CUST1271,Laptop Pro 14,Electronics,Center,Online,1,1232.28,776.19,0,1232.28,0.0,1232.28,776.19,456.09,37.01,2025-08
ORD101702,2025-11-10,CUST1243,Desk Lamp,Furniture,Center,Retail,2,86.46,55.94,5,172.92,8.65,164.27,111.88,52.39,31.89,2025-11
ORD101703,2024-05-29,CUST1341,Monitor 27,Electronics,Islands,Online,4,286.47,212.02,5,1145.88,57.29,1088.59,848.08,240.51,22.09,2024-05
ORD101704,2024-06-17,CUST1126,Water Bottle,Accessories,North,Online,3,102.37,65.56,0,307.11,0.0,307.11,196.68,110.43,35.96,2024-06
ORD101705,2025-03-18,CUST1021,Office Chair,Furniture,Center,Retail,3,45.77,32.86,15,137.31,20.6,116.71,98.58,18.13,15.54,2025-03
ORD101706,2024-08-18,CUST1383,Monitor 27,Electronics,South,Retail,2,1428.13,967.4,0,2856.26,0.0,2856.26,1934.8,921.46,32.26,2024-08
ORD101707,2024-09-04,CUST1306,Notebook Pack,Stationery,North,Online,1,32.06,21.1,0,32.06,0.0,32.06,21.1,10.96,34.19,2024-09
ORD101708,2024-05-29,CUST1395,Water Bottle,Accessories,Islands,Online,1,40.51,25.12,10,40.51,4.05,36.46,25.12,11.34,31.1,2024-05
ORD101709,2025-07-02,CUST1309,Office Chair,Furniture,South,Retail,4,517.57,345.47,5,2070.28,103.51,1966.77,1381.88,584.89,29.74,2025-07
ORD101710,2025-08-26,CUST1355,Notebook Pack,Stationery,Center,Online,5,26.18,18.73,5,130.9,6.55,124.36,93.65,30.7,24.69,2025-08
ORD101711,2025-05-16,CUST1499,Office Chair,Furniture,Islands,Wholesale,2,381.33,215.73,5,762.66,38.13,724.53,431.46,293.07,40.45,2025-05
ORD101712,2025-08-31,CUST1262,Smartphone X,Electronics,North,Online,1,1366.25,1061.31,5,1366.25,68.31,1297.94,1061.31,236.63,18.23,2025-08
ORD101713,2024-12-09,CUST1265,Water Bottle,Accessories,South,Wholesale,2,39.03,25.6,10,78.06,7.81,70.25,51.2,19.05,27.12,2024-12
ORD101714,2024-05-22,CUST1410,Backpack,Accessories,North,Retail,1,85.58,54.8,5,85.58,4.28,81.3,54.8,26.5,32.6,2024-05
ORD101715,2025-08-18,CUST1266,Monitor 27,Electronics,Center,Retail,1,1106.29,689.07,0,1106.29,0.0,1106.29,689.07,417.22,37.71,2025-08
ORD101716,2024-12-11,CUST1093,Water Bottle,Accessories,Islands,Online,4,51.25,33.21,10,205.0,20.5,184.5,132.84,51.66,28.0,2024-12
ORD101717,2024-12-15,CUST1074,Wireless Headphones,Electronics,Islands,Online,3,438.6,347.21,10,1315.8,131.58,1184.22,1041.63,142.59,12.04,2024-12
ORD101718,2024-07-12,CUST1415,Wireless Headphones,Electronics,North,Retail,5,725.76,578.95,5,3628.8,181.44,3447.36,2894.75,552.61,16.03,2024-07
ORD101719,2024-07-22,CUST1136,Laptop Pro 14,Electronics,Center,Online,5,971.92,653.51,0,4859.6,0.0,4859.6,3267.55,1592.05,32.76,2024-07
ORD101720,2024-05-23,CUST1092,Laptop Air 13,Electronics,North,Online,2,1217.85,686.41,15,2435.7,365.35,2070.34,1372.82,697.52,33.69,2024-05
ORD101721,2024-10-01,CUST1065,Laptop Air 13,Electronics,Center,Online,5,1055.15,634.38,15,5275.75,791.36,4484.39,3171.9,1312.49,29.27,2024-10
ORD101722,2024-12-11,CUST1319,Backpack,Accessories,Center,Online,1,57.28,34.8,5,57.28,2.86,54.42,34.8,19.62,36.05,2024-12
ORD101723,2025-07-19,CUST1181,Smartphone X,Electronics,South,Retail,1,866.27,545.04,0,866.27,0.0,866.27,545.04,321.23,37.08,2025-07
ORD101724,2024-07-27,CUST1277,Pen Set,Stationery,Islands,Retail,1,10.61,7.35,5,10.61,0.53,10.08,7.35,2.73,27.08,2024-07
ORD101725,2024-05-07,CUST1048,Smartphone X,Electronics,North,Online,4,393.78,261.82,0,1575.12,0.0,1575.12,1047.28,527.84,33.51,2024-05
ORD101726,2024-04-19,CUST1001,Smartphone X,Electronics,Center,Online,3,697.97,534.1,15,2093.91,314.09,1779.82,1602.3,177.52,9.97,2024-04
ORD101727,2024-03-24,CUST1209,Backpack,Accessories,South,Online,2,26.54,20.49,15,53.08,7.96,45.12,40.98,4.14,9.17,2024-03
ORD101728,2024-10-05,CUST1105,Water Bottle,Accessories,Center,Retail,2,96.85,65.95,0,193.7,0.0,193.7,131.9,61.8,31.91,2024-10
ORD101729,2025-03-28,CUST1310,Smartphone X,Electronics,Center,Retail,2,1078.91,755.49,10,2157.82,215.78,1942.04,1510.98,431.06,22.2,2025-03
ORD101730,2024-07-31,CUST1111,Office Chair,Furniture,Center,Wholesale,2,186.26,135.73,15,372.52,55.88,316.64,271.46,45.18,14.27,2024-07
ORD101731,2024-01-25,CUST1351,Pen Set,Stationery,Center,Online,1,29.42,19.51,10,29.42,2.94,26.48,19.51,6.97,26.32,2024-01
ORD101732,2025-01-25,CUST1010,Desk Lamp,Furniture,North,Online,2,283.84,186.21,0,567.68,0.0,567.68,372.42,195.26,34.4,2025-01
ORD101733,2024-09-23,CUST1245,Monitor 27,Electronics,South,Retail,1,1292.18,919.07,5,1292.18,64.61,1227.57,919.07,308.5,25.13,2024-09
ORD101734,2025-01-25,CUST1186,Laptop Pro 14,Electronics,South,Online,3,207.76,161.84,0,623.28,0.0,623.28,485.52,137.76,22.1,2025-01
ORD101735,2024-03-22,CUST1268,Wireless Headphones,Electronics,Islands,Online,2,496.28,379.47,0,992.56,0.0,992.56,758.94,233.62,23.54,2024-03
ORD101736,2024-11-15,CUST1085,Notebook Pack,Stationery,South,Wholesale,1,35.51,25.04,5,35.51,1.78,33.73,25.04,8.69,25.77,2024-11
ORD101737,2024-06-29,CUST1147,Notebook Pack,Stationery,Islands,Retail,2,19.81,11.73,0,39.62,0.0,39.62,23.46,16.16,40.79,2024-06
ORD101738,2024-03-19,CUST1034,Laptop Air 13,Electronics,Center,Online,1,1192.06,814.76,10,1192.06,119.21,1072.85,814.76,258.09,24.06,2024-03
ORD101739,2024-07-02,CUST1078,Notebook Pack,Stationery,South,Online,5,13.6,7.51,15,68.0,10.2,57.8,37.55,20.25,35.03,2024-07
ORD101740,2024-01-22,CUST1256,Notebook Pack,Stationery,South,Online,4,18.78,11.11,5,75.12,3.76,71.36,44.44,26.92,37.73,2024-01
ORD101741,2025-09-15,CUST1427,Office Chair,Furniture,North,Online,2,189.19,115.68,0,378.38,0.0,378.38,231.36,147.02,38.86,2025-09
ORD101742,2025-10-17,CUST1310,Laptop Pro 14,Electronics,South,Retail,1,615.94,338.86,5,615.94,30.8,585.14,338.86,246.28,42.09,2025-10
ORD101743,2025-02-08,CUST1281,Notebook Pack,Stationery,Center,Retail,3,36.11,24.07,5,108.33,5.42,102.91,72.21,30.7,29.83,2025-02
ORD101744,2025-08-14,CUST1367,Backpack,Accessories,South,Online,2,37.66,29.53,0,75.32,0.0,75.32,59.06,16.26,21.59,2025-08
ORD101745,2024-02-07,CUST1105,Laptop Air 13,Electronics,Center,Online,2,601.85,375.92,5,1203.7,60.19,1143.52,751.84,391.68,34.25,2024-02
ORD101746,2025-01-17,CUST1012,Office Chair,Furniture,South,Online,2,457.68,276.39,10,915.36,91.54,823.82,552.78,271.04,32.9,2025-01
ORD101747,2025-08-27,CUST1404,Backpack,Accessories,Islands,Wholesale,1,97.31,63.16,0,97.31,0.0,97.31,63.16,34.15,35.09,2025-08
ORD101748,2024-09-15,CUST1249,Standing Desk,Furniture,Center,Online,2,295.17,227.46,5,590.34,29.52,560.82,454.92,105.9,18.88,2024-09
ORD101749,2024-05-29,CUST1459,Water Bottle,Accessories,Center,Retail,5,42.5,23.94,5,212.5,10.62,201.88,119.7,82.17,40.71,2024-05
ORD101750,2025-03-19,CUST1039,Pen Set,Stationery,Islands,Retail,1,33.74,23.21,0,33.74,0.0,33.74,23.21,10.53,31.21,2025-03
ORD101751,2024-03-10,CUST1180,Office Chair,Furniture,North,Retail,1,555.53,328.59,20,555.53,111.11,444.42,328.59,115.83,26.06,2024-03
ORD101752,2024-10-03,CUST1030,Laptop Pro 14,Electronics,North,Retail,2,975.56,627.11,0,1951.12,0.0,1951.12,1254.22,696.9,35.72,2024-10
ORD101753,2024-12-21,CUST1318,Office Chair,Furniture,Center,Online,1,59.02,40.09,0,59.02,0.0,59.02,40.09,18.93,32.07,2024-12
ORD101754,2025-06-10,CUST1018,Water Bottle,Accessories,Islands,Wholesale,3,90.15,62.35,0,270.45,0.0,270.45,187.05,83.4,30.84,2025-06
ORD101755,2025-01-21,CUST1169,Water Bottle,Accessories,South,Online,3,90.46,64.12,0,271.38,0.0,271.38,192.36,79.02,29.12,2025-01
ORD101756,2025-09-23,CUST1196,Wireless Headphones,Electronics,North,Retail,2,139.49,87.28,20,278.98,55.8,223.18,174.56,48.62,21.79,2025-09
ORD101757,2025-03-03,CUST1409,Monitor 27,Electronics,Islands,Online,2,886.83,707.34,0,1773.66,0.0,1773.66,1414.68,358.98,20.24,2025-03
ORD101758,2024-02-08,CUST1135,Backpack,Accessories,Islands,Online,2,17.27,11.52,20,34.54,6.91,27.63,23.04,4.59,16.62,2024-02
ORD101759,2024-03-22,CUST1342,Desk Lamp,Furniture,Center,Wholesale,4,225.36,164.96,0,901.44,0.0,901.44,659.84,241.6,26.8,2024-03
ORD101760,2025-08-13,CUST1285,Notebook Pack,Stationery,Center,Retail,4,33.5,21.19,10,134.0,13.4,120.6,84.76,35.84,29.72,2025-08
ORD101761,2025-08-26,CUST1266,Water Bottle,Accessories,North,Online,1,75.32,58.31,0,75.32,0.0,75.32,58.31,17.01,22.58,2025-08
ORD101762,2024-12-02,CUST1481,Notebook Pack,Stationery,Center,Retail,1,39.05,31.16,0,39.05,0.0,39.05,31.16,7.89,20.2,2024-12
ORD101763,2024-09-20,CUST1054,Monitor 27,Electronics,Center,Online,2,1279.17,773.56,20,2558.34,511.67,2046.67,1547.12,499.55,24.41,2024-09
ORD101764,2024-04-10,CUST1357,Notebook Pack,Stationery,North,Online,2,19.44,12.64,5,38.88,1.94,36.94,25.28,11.66,31.56,2024-04
ORD101765,2025-09-30,CUST1246,Water Bottle,Accessories,South,Online,1,44.54,34.4,0,44.54,0.0,44.54,34.4,10.14,22.77,2025-09
ORD101766,2025-04-29,CUST1015,Office Chair,Furniture,Center,Wholesale,5,97.39,59.3,15,486.95,73.04,413.91,296.5,117.41,28.37,2025-04
ORD101767,2025-08-25,CUST1109,Standing Desk,Furniture,North,Retail,2,164.01,100.18,10,328.02,32.8,295.22,200.36,94.86,32.13,2025-08
ORD101768,2025-08-30,CUST1192,Laptop Air 13,Electronics,Center,Wholesale,1,196.88,144.58,0,196.88,0.0,196.88,144.58,52.3,26.56,2025-08
ORD101769,2025-12-15,CUST1331,Monitor 27,Electronics,Islands,Online,5,82.96,49.31,0,414.8,0.0,414.8,246.55,168.25,40.56,2025-12
ORD101770,2025-12-03,CUST1470,Backpack,Accessories,North,Online,2,72.92,40.84,15,145.84,21.88,123.96,81.68,42.28,34.11,2025-12
ORD101771,2025-08-19,CUST1042,Laptop Pro 14,Electronics,Center,Wholesale,3,1246.43,745.44,0,3739.29,0.0,3739.29,2236.32,1502.97,40.19,2025-08
ORD101772,2024-04-20,CUST1136,Pen Set,Stationery,North,Online,1,34.29,19.47,5,34.29,1.71,32.58,19.47,13.11,40.23,2024-04
ORD101773,2024-09-23,CUST1080,Water Bottle,Accessories,North,Online,3,66.64,44.92,0,199.92,0.0,199.92,134.76,65.16,32.59,2024-09
ORD101774,2024-12-12,CUST1340,Monitor 27,Electronics,North,Retail,3,1230.58,787.19,5,3691.74,184.59,3507.15,2361.57,1145.58,32.66,2024-12
ORD101775,2025-02-14,CUST1214,Smartphone X,Electronics,Center,Retail,3,1282.91,919.29,0,3848.73,0.0,3848.73,2757.87,1090.86,28.34,2025-02
ORD101776,2024-02-07,CUST1040,Laptop Pro 14,Electronics,North,Online,2,247.16,142.59,0,494.32,0.0,494.32,285.18,209.14,42.31,2024-02
ORD101777,2024-12-06,CUST1352,Office Chair,Furniture,Center,Wholesale,2,439.63,289.64,0,879.26,0.0,879.26,579.28,299.98,34.12,2024-12
ORD101778,2025-07-19,CUST1373,Pen Set,Stationery,Center,Online,1,29.82,23.08,10,29.82,2.98,26.84,23.08,3.76,14.0,2025-07
ORD101779,2024-12-19,CUST1033,Laptop Pro 14,Electronics,Center,Retail,1,1291.36,791.66,0,1291.36,0.0,1291.36,791.66,499.7,38.7,2024-12
ORD101780,2025-02-11,CUST1401,Backpack,Accessories,South,Retail,4,59.46,44.83,10,237.84,23.78,214.06,179.32,34.74,16.23,2025-02
ORD101781,2025-08-03,CUST1444,Backpack,Accessories,North,Wholesale,1,105.61,62.42,0,105.61,0.0,105.61,62.42,43.19,40.9,2025-08
ORD101782,2024-12-08,CUST1075,Laptop Pro 14,Electronics,Islands,Retail,4,420.83,294.99,20,1683.32,336.66,1346.66,1179.96,166.7,12.38,2024-12
ORD101783,2025-03-03,CUST1019,Laptop Pro 14,Electronics,North,Online,3,1090.14,817.66,0,3270.42,0.0,3270.42,2452.98,817.44,24.99,2025-03
ORD101784,2025-05-28,CUST1103,Smartphone X,Electronics,North,Online,1,1046.11,799.69,10,1046.11,104.61,941.5,799.69,141.81,15.06,2025-05
ORD101785,2025-06-25,CUST1302,Pen Set,Stationery,North,Wholesale,5,11.88,8.82,10,59.4,5.94,53.46,44.1,9.36,17.51,2025-06
ORD101786,2025-08-28,CUST1280,Wireless Headphones,Electronics,Center,Retail,2,1153.2,647.09,0,2306.4,0.0,2306.4,1294.18,1012.22,43.89,2025-08
ORD101787,2024-03-05,CUST1242,Standing Desk,Furniture,North,Retail,5,551.04,386.93,0,2755.2,0.0,2755.2,1934.65,820.55,29.78,2024-03
ORD101788,2025-04-05,CUST1135,Wireless Headphones,Electronics,Center,Online,4,1290.07,972.95,10,5160.28,516.03,4644.25,3891.8,752.45,16.2,2025-04
ORD101789,2024-01-05,CUST1271,Smartphone X,Electronics,Center,Wholesale,1,1431.85,948.33,0,1431.85,0.0,1431.85,948.33,483.52,33.77,2024-01
ORD101790,2024-10-07,CUST1274,Notebook Pack,Stationery,South,Retail,5,5.57,4.27,10,27.85,2.79,25.07,21.35,3.72,14.82,2024-10
ORD101791,2025-09-06,CUST1339,Laptop Pro 14,Electronics,South,Wholesale,2,903.85,617.8,5,1807.7,90.39,1717.32,1235.6,481.72,28.05,2025-09
ORD101792,2025-02-02,CUST1287,Backpack,Accessories,North,Retail,1,69.96,41.98,10,69.96,7.0,62.96,41.98,20.98,33.33,2025-02
ORD101793,2025-05-06,CUST1010,Laptop Air 13,Electronics,South,Online,1,1144.16,703.14,10,1144.16,114.42,1029.74,703.14,326.6,31.72,2025-05
ORD101794,2025-03-12,CUST1104,Backpack,Accessories,Center,Online,1,20.74,16.24,0,20.74,0.0,20.74,16.24,4.5,21.7,2025-03
ORD101795,2024-03-11,CUST1039,Monitor 27,Electronics,South,Retail,4,1291.3,711.29,0,5165.2,0.0,5165.2,2845.16,2320.04,44.92,2024-03
ORD101796,2024-10-03,CUST1494,Monitor 27,Electronics,South,Online,1,720.83,418.34,10,720.83,72.08,648.75,418.34,230.41,35.52,2024-10
ORD101797,2024-05-05,CUST1246,Water Bottle,Accessories,North,Retail,3,96.4,61.61,0,289.2,0.0,289.2,184.83,104.37,36.09,2024-05
ORD101798,2025-07-12,CUST1483,Wireless Headphones,Electronics,South,Wholesale,3,1373.51,968.44,20,4120.53,824.11,3296.42,2905.32,391.1,11.86,2025-07
ORD101799,2024-06-15,CUST1074,Office Chair,Furniture,Islands,Retail,1,494.67,338.21,5,494.67,24.73,469.94,338.21,131.73,28.03,2024-06
ORD101800,2024-01-31,CUST1174,Standing Desk,Furniture,Center,Online,3,276.47,207.86,10,829.41,82.94,746.47,623.58,122.89,16.46,2024-01
ORD101801,2025-09-27,CUST1326,Desk Lamp,Furniture,North,Retail,3,456.21,258.55,20,1368.63,273.73,1094.9,775.65,319.25,29.16,2025-09
ORD101802,2025-05-21,CUST1285,Desk Lamp,Furniture,Center,Online,2,396.24,237.66,0,792.48,0.0,792.48,475.32,317.16,40.02,2025-05
ORD101803,2024-12-29,CUST1008,Water Bottle,Accessories,Islands,Wholesale,5,81.36,53.2,15,406.8,61.02,345.78,266.0,79.78,23.07,2024-12
ORD101804,2024-03-28,CUST1068,Laptop Air 13,Electronics,Center,Wholesale,2,877.21,508.01,0,1754.42,0.0,1754.42,1016.02,738.4,42.09,2024-03
ORD101805,2024-12-14,CUST1061,Pen Set,Stationery,Center,Online,4,32.52,23.07,0,130.08,0.0,130.08,92.28,37.8,29.06,2024-12
ORD101806,2024-02-09,CUST1439,Laptop Air 13,Electronics,North,Online,1,506.29,400.49,0,506.29,0.0,506.29,400.49,105.8,20.9,2024-02
ORD101807,2024-06-05,CUST1143,Office Chair,Furniture,Center,Retail,4,589.35,467.82,0,2357.4,0.0,2357.4,1871.28,486.12,20.62,2024-06
ORD101808,2025-02-20,CUST1011,Laptop Pro 14,Electronics,Islands,Retail,5,545.41,397.03,15,2727.05,409.06,2317.99,1985.15,332.84,14.36,2025-02
ORD101809,2024-04-12,CUST1185,Laptop Air 13,Electronics,North,Online,1,455.16,288.32,15,455.16,68.27,386.89,288.32,98.57,25.48,2024-04
ORD101810,2024-03-21,CUST1118,Laptop Pro 14,Electronics,South,Retail,1,1274.88,876.55,5,1274.88,63.74,1211.14,876.55,334.59,27.63,2024-03
ORD101811,2025-07-16,CUST1478,Pen Set,Stationery,North,Online,4,24.11,18.72,10,96.44,9.64,86.8,74.88,11.92,13.73,2025-07
ORD101812,2024-02-11,CUST1159,Standing Desk,Furniture,North,Wholesale,1,219.96,161.73,0,219.96,0.0,219.96,161.73,58.23,26.47,2024-02
ORD101813,2024-01-05,CUST1054,Desk Lamp,Furniture,North,Wholesale,1,491.42,320.16,0,491.42,0.0,491.42,320.16,171.26,34.85,2024-01
ORD101814,2024-09-10,CUST1041,Office Chair,Furniture,Center,Online,1,399.64,276.65,15,399.64,59.95,339.69,276.65,63.04,18.56,2024-09
ORD101815,2024-08-11,CUST1373,Backpack,Accessories,North,Online,1,91.16,68.88,10,91.16,9.12,82.04,68.88,13.16,16.05,2024-08
ORD101816,2025-11-28,CUST1267,Wireless Headphones,Electronics,North,Online,2,1116.39,848.97,5,2232.78,111.64,2121.14,1697.94,423.2,19.95,2025-11
ORD101817,2025-09-19,CUST1341,Standing Desk,Furniture,Center,Wholesale,1,330.84,210.44,0,330.84,0.0,330.84,210.44,120.4,36.39,2025-09
ORD101818,2024-10-21,CUST1137,Smartphone X,Electronics,Center,Online,3,1343.19,976.13,0,4029.57,0.0,4029.57,2928.39,1101.18,27.33,2024-10
ORD101819,2024-04-27,CUST1207,Pen Set,Stationery,Center,Online,1,13.85,8.06,0,13.85,0.0,13.85,8.06,5.79,41.81,2024-04
ORD101820,2025-11-18,CUST1127,Monitor 27,Electronics,North,Online,3,407.82,249.79,0,1223.46,0.0,1223.46,749.37,474.09,38.75,2025-11
ORD101821,2024-08-11,CUST1141,Laptop Air 13,Electronics,North,Online,2,1005.63,733.42,10,2011.26,201.13,1810.13,1466.84,343.29,18.97,2024-08
ORD101822,2024-07-30,CUST1228,Monitor 27,Electronics,Islands,Online,1,1000.11,580.87,0,1000.11,0.0,1000.11,580.87,419.24,41.92,2024-07
ORD101823,2025-06-15,CUST1348,Wireless Headphones,Electronics,Center,Wholesale,2,366.2,259.55,0,732.4,0.0,732.4,519.1,213.3,29.12,2025-06
